Brand,Model,Name,Fuel,Year,Month,Date,Sales
Tesla,Model X,Tesla Model X,BEV,2016,MAR,2016-03-01,1860
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2016,MAR,2016-03-01,1238
Nissan,LEAF,Nissan LEAF,BEV,2016,MAR,2016-03-01,1246
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2016,MAR,2016-03-01,610
BMW,i3,BMW i3,PHEV,2016,MAR,2016-03-01,332
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2016,MAR,2016-03-01,313
Fiat,500e,Fiat 500e,BEV,2016,MAR,2016-03-01,455
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2016,MAR,2016-03-01,332
VW,e-Golf,VW e-Golf,BEV,2016,MAR,2016-03-01,86
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2016,MAR,2016-03-01,275
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2016,MAR,2016-03-01,252
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2016,MAR,2016-03-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2016,MAR,2016-03-01,244
Volvo,XC90,Volvo XC90,PHEV,2016,MAR,2016-03-01,178
Kia,Soul EV,Kia Soul EV,BEV,2016,MAR,2016-03-01,79
BMW,i8,BMW i8,PHEV,2016,MAR,2016-03-01,89
Ford,Focus Electric,Ford Focus Electric,BEV,2016,MAR,2016-03-01,110
BMW,330e,BMW 330e,PHEV,2016,MAR,2016-03-01,19
smart,ED,smart ED,BEV,2016,MAR,2016-03-01,70
Mercedes,B250e,Mercedes B250e,BEV,2016,MAR,2016-03-01,66
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2016,MAR,2016-03-01,0
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,MAR,2016-03-01,12
Cadillac,ELR,Cadillac ELR,PHEV,2016,MAR,2016-03-01,104
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2016,MAR,2016-03-01,23
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,MAR,2016-03-01,0
Mercedes,C350e,Mercedes C350e,PHEV,2016,MAR,2016-03-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2016,MAR,2016-03-01,1
Toyota,Prius PHV,Toyota Prius PHV,PHEV,2016,MAR,2016-03-01,7
BMW,740e,BMW 740e,PHEV,2016,MAR,2016-03-01,0
Other,NA,Other,PHEV,2016,MAR,2016-03-01,1
Tesla,Model S,Tesla Model S,BEV,2016,APR,2016-04-01,800
Chevrolet,Volt,Chevrolet Volt,PHEV,2016,APR,2016-04-01,1983
Tesla,Model X,Tesla Model X,BEV,2016,APR,2016-04-01,795
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2016,APR,2016-04-01,1331
Nissan,LEAF,Nissan LEAF,BEV,2016,APR,2016-04-01,787
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2016,APR,2016-04-01,607
BMW,i3,BMW i3,PHEV,2016,APR,2016-04-01,814
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2016,APR,2016-04-01,655
Fiat,500e,Fiat 500e,BEV,2016,APR,2016-04-01,395
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2016,APR,2016-04-01,326
VW,e-Golf,VW e-Golf,BEV,2016,APR,2016-04-01,326
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2016,APR,2016-04-01,250
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2016,APR,2016-04-01,419
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2016,APR,2016-04-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2016,APR,2016-04-01,237
Volvo,XC90,Volvo XC90,PHEV,2016,APR,2016-04-01,150
Kia,Soul EV,Kia Soul EV,BEV,2016,APR,2016-04-01,139
BMW,i8,BMW i8,PHEV,2016,APR,2016-04-01,130
Ford,Focus Electric,Ford Focus Electric,BEV,2016,APR,2016-04-01,81
BMW,330e,BMW 330e,PHEV,2016,APR,2016-04-01,25
smart,ED,smart ED,BEV,2016,APR,2016-04-01,66
Mercedes,B250e,Mercedes B250e,BEV,2016,APR,2016-04-01,56
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2016,APR,2016-04-01,0
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,APR,2016-04-01,29
Cadillac,ELR,Cadillac ELR,PHEV,2016,APR,2016-04-01,95
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2016,APR,2016-04-01,25
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,APR,2016-04-01,0
Mercedes,C350e,Mercedes C350e,PHEV,2016,APR,2016-04-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2016,APR,2016-04-01,6
Toyota,Prius PHV,Toyota Prius PHV,PHEV,2016,APR,2016-04-01,4
BMW,740e,BMW 740e,PHEV,2016,APR,2016-04-01,0
Other,NA,Other,PHEV,2016,APR,2016-04-01,0
Tesla,Model S,Tesla Model S,BEV,2016,MAY,2016-05-01,1200
Chevrolet,Volt,Chevrolet Volt,PHEV,2016,MAY,2016-05-01,1901
Tesla,Model X,Tesla Model X,BEV,2016,MAY,2016-05-01,1600
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2016,MAY,2016-05-01,1453
Nissan,LEAF,Nissan LEAF,BEV,2016,MAY,2016-05-01,979
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2016,MAY,2016-05-01,538
BMW,i3,BMW i3,PHEV,2016,MAY,2016-05-01,696
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2016,MAY,2016-05-01,500
Fiat,500e,Fiat 500e,BEV,2016,MAY,2016-05-01,425
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2016,MAY,2016-05-01,361
VW,e-Golf,VW e-Golf,BEV,2016,MAY,2016-05-01,269
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2016,MAY,2016-05-01,235
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2016,MAY,2016-05-01,394
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2016,MAY,2016-05-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2016,MAY,2016-05-01,191
Volvo,XC90,Volvo XC90,PHEV,2016,MAY,2016-05-01,110
Kia,Soul EV,Kia Soul EV,BEV,2016,MAY,2016-05-01,120
BMW,i8,BMW i8,PHEV,2016,MAY,2016-05-01,146
Ford,Focus Electric,Ford Focus Electric,BEV,2016,MAY,2016-05-01,54
BMW,330e,BMW 330e,PHEV,2016,MAY,2016-05-01,67
smart,ED,smart ED,BEV,2016,MAY,2016-05-01,75
Mercedes,B250e,Mercedes B250e,BEV,2016,MAY,2016-05-01,49
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2016,MAY,2016-05-01,0
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,MAY,2016-05-01,27
Cadillac,ELR,Cadillac ELR,PHEV,2016,MAY,2016-05-01,45
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2016,MAY,2016-05-01,26
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,MAY,2016-05-01,0
Mercedes,C350e,Mercedes C350e,PHEV,2016,MAY,2016-05-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2016,MAY,2016-05-01,2
Toyota,Prius PHV,Toyota Prius PHV,PHEV,2016,MAY,2016-05-01,4
BMW,740e,BMW 740e,PHEV,2016,MAY,2016-05-01,0
Other,NA,Other,PHEV,2016,MAY,2016-05-01,0
Tesla,Model S,Tesla Model S,BEV,2016,JUN,2016-06-01,3700
Chevrolet,Volt,Chevrolet Volt,PHEV,2016,JUN,2016-06-01,1937
Tesla,Model X,Tesla Model X,BEV,2016,JUN,2016-06-01,2145
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2016,JUN,2016-06-01,1700
Nissan,LEAF,Nissan LEAF,BEV,2016,JUN,2016-06-01,1096
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2016,JUN,2016-06-01,630
BMW,i3,BMW i3,PHEV,2016,JUN,2016-06-01,608
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2016,JUN,2016-06-01,583
Fiat,500e,Fiat 500e,BEV,2016,JUN,2016-06-01,280
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2016,JUN,2016-06-01,353
VW,e-Golf,VW e-Golf,BEV,2016,JUN,2016-06-01,248
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2016,JUN,2016-06-01,225
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2016,JUN,2016-06-01,359
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2016,JUN,2016-06-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2016,JUN,2016-06-01,176
Volvo,XC90,Volvo XC90,PHEV,2016,JUN,2016-06-01,166
Kia,Soul EV,Kia Soul EV,BEV,2016,JUN,2016-06-01,134
BMW,i8,BMW i8,PHEV,2016,JUN,2016-06-01,169
Ford,Focus Electric,Ford Focus Electric,BEV,2016,JUN,2016-06-01,54
BMW,330e,BMW 330e,PHEV,2016,JUN,2016-06-01,26
smart,ED,smart ED,BEV,2016,JUN,2016-06-01,53
Mercedes,B250e,Mercedes B250e,BEV,2016,JUN,2016-06-01,44
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2016,JUN,2016-06-01,0
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,JUN,2016-06-01,27
Cadillac,ELR,Cadillac ELR,PHEV,2016,JUN,2016-06-01,94
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2016,JUN,2016-06-01,22
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,JUN,2016-06-01,19
Mercedes,C350e,Mercedes C350e,PHEV,2016,JUN,2016-06-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2016,JUN,2016-06-01,4
Toyota,Prius PHV,Toyota Prius PHV,PHEV,2016,JUN,2016-06-01,11
BMW,740e,BMW 740e,PHEV,2016,JUN,2016-06-01,0
Other,NA,Other,PHEV,2016,JUN,2016-06-01,0
Tesla,Model S,Tesla Model S,BEV,2016,JUL,2016-07-01,1954
Chevrolet,Volt,Chevrolet Volt,PHEV,2016,JUL,2016-07-01,2406
Tesla,Model X,Tesla Model X,BEV,2016,JUL,2016-07-01,750
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2016,JUL,2016-07-01,1341
Nissan,LEAF,Nissan LEAF,BEV,2016,JUL,2016-07-01,1063
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2016,JUL,2016-07-01,755
BMW,i3,BMW i3,PHEV,2016,JUL,2016-07-01,1479
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2016,JUL,2016-07-01,649
Fiat,500e,Fiat 500e,BEV,2016,JUL,2016-07-01,225
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2016,JUL,2016-07-01,349
VW,e-Golf,VW e-Golf,BEV,2016,JUL,2016-07-01,344
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2016,JUL,2016-07-01,375
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2016,JUL,2016-07-01,333
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2016,JUL,2016-07-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2016,JUL,2016-07-01,148
Volvo,XC90,Volvo XC90,PHEV,2016,JUL,2016-07-01,178
Kia,Soul EV,Kia Soul EV,BEV,2016,JUL,2016-07-01,179
BMW,i8,BMW i8,PHEV,2016,JUL,2016-07-01,166
Ford,Focus Electric,Ford Focus Electric,BEV,2016,JUL,2016-07-01,58
BMW,330e,BMW 330e,PHEV,2016,JUL,2016-07-01,81
smart,ED,smart ED,BEV,2016,JUL,2016-07-01,62
Mercedes,B250e,Mercedes B250e,BEV,2016,JUL,2016-07-01,50
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2016,JUL,2016-07-01,0
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,JUL,2016-07-01,32
Cadillac,ELR,Cadillac ELR,PHEV,2016,JUL,2016-07-01,15
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2016,JUL,2016-07-01,21
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,JUL,2016-07-01,30
Mercedes,C350e,Mercedes C350e,PHEV,2016,JUL,2016-07-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2016,JUL,2016-07-01,20
Toyota,Prius PHV,Toyota Prius PHV,PHEV,2016,JUL,2016-07-01,4
BMW,740e,BMW 740e,PHEV,2016,JUL,2016-07-01,0
Other,NA,Other,PHEV,2016,JUL,2016-07-01,0
Tesla,Model S,Tesla Model S,BEV,2016,AUG,2016-08-01,2852
Chevrolet,Volt,Chevrolet Volt,PHEV,2016,AUG,2016-08-01,2081
Tesla,Model X,Tesla Model X,BEV,2016,AUG,2016-08-01,1833
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2016,AUG,2016-08-01,1422
Nissan,LEAF,Nissan LEAF,BEV,2016,AUG,2016-08-01,1066
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2016,AUG,2016-08-01,707
BMW,i3,BMW i3,PHEV,2016,AUG,2016-08-01,1013
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2016,AUG,2016-08-01,876
Fiat,500e,Fiat 500e,BEV,2016,AUG,2016-08-01,360
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2016,AUG,2016-08-01,346
VW,e-Golf,VW e-Golf,BEV,2016,AUG,2016-08-01,454
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2016,AUG,2016-08-01,235
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2016,AUG,2016-08-01,292
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2016,AUG,2016-08-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2016,AUG,2016-08-01,197
Volvo,XC90,Volvo XC90,PHEV,2016,AUG,2016-08-01,176
Kia,Soul EV,Kia Soul EV,BEV,2016,AUG,2016-08-01,153
BMW,i8,BMW i8,PHEV,2016,AUG,2016-08-01,145
Ford,Focus Electric,Ford Focus Electric,BEV,2016,AUG,2016-08-01,75
BMW,330e,BMW 330e,PHEV,2016,AUG,2016-08-01,51
smart,ED,smart ED,BEV,2016,AUG,2016-08-01,55
Mercedes,B250e,Mercedes B250e,BEV,2016,AUG,2016-08-01,57
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2016,AUG,2016-08-01,0
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,AUG,2016-08-01,30
Cadillac,ELR,Cadillac ELR,PHEV,2016,AUG,2016-08-01,6
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2016,AUG,2016-08-01,59
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,AUG,2016-08-01,24
Mercedes,C350e,Mercedes C350e,PHEV,2016,AUG,2016-08-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2016,AUG,2016-08-01,25
Toyota,Prius PHV,Toyota Prius PHV,PHEV,2016,AUG,2016-08-01,2
BMW,740e,BMW 740e,PHEV,2016,AUG,2016-08-01,0
Other,NA,Other,PHEV,2016,AUG,2016-08-01,0
Tesla,Model S,Tesla Model S,BEV,2016,SEP,2016-09-01,4350
Chevrolet,Volt,Chevrolet Volt,PHEV,2016,SEP,2016-09-01,2031
Tesla,Model X,Tesla Model X,BEV,2016,SEP,2016-09-01,3200
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2016,SEP,2016-09-01,1652
Nissan,LEAF,Nissan LEAF,BEV,2016,SEP,2016-09-01,1316
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2016,SEP,2016-09-01,689
BMW,i3,BMW i3,PHEV,2016,SEP,2016-09-01,391
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2016,SEP,2016-09-01,482
Fiat,500e,Fiat 500e,BEV,2016,SEP,2016-09-01,690
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2016,SEP,2016-09-01,312
VW,e-Golf,VW e-Golf,BEV,2016,SEP,2016-09-01,529
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2016,SEP,2016-09-01,260
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2016,SEP,2016-09-01,315
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2016,SEP,2016-09-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2016,SEP,2016-09-01,131
Volvo,XC90,Volvo XC90,PHEV,2016,SEP,2016-09-01,148
Kia,Soul EV,Kia Soul EV,BEV,2016,SEP,2016-09-01,217
BMW,i8,BMW i8,PHEV,2016,SEP,2016-09-01,158
Ford,Focus Electric,Ford Focus Electric,BEV,2016,SEP,2016-09-01,82
BMW,330e,BMW 330e,PHEV,2016,SEP,2016-09-01,54
smart,ED,smart ED,BEV,2016,SEP,2016-09-01,44
Mercedes,B250e,Mercedes B250e,BEV,2016,SEP,2016-09-01,51
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2016,SEP,2016-09-01,0
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,SEP,2016-09-01,41
Cadillac,ELR,Cadillac ELR,PHEV,2016,SEP,2016-09-01,6
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2016,SEP,2016-09-01,28
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,SEP,2016-09-01,26
Mercedes,C350e,Mercedes C350e,PHEV,2016,SEP,2016-09-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2016,SEP,2016-09-01,17
Toyota,Prius PHV,Toyota Prius PHV,PHEV,2016,SEP,2016-09-01,4
BMW,740e,BMW 740e,PHEV,2016,SEP,2016-09-01,0
Other,NA,Other,PHEV,2016,SEP,2016-09-01,0
Tesla,Model S,Tesla Model S,BEV,2016,OCT,2016-10-01,700
Chevrolet,Volt,Chevrolet Volt,PHEV,2016,OCT,2016-10-01,2191
Tesla,Model X,Tesla Model X,BEV,2016,OCT,2016-10-01,725
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2016,OCT,2016-10-01,1372
Nissan,LEAF,Nissan LEAF,BEV,2016,OCT,2016-10-01,1412
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2016,OCT,2016-10-01,571
BMW,i3,BMW i3,PHEV,2016,OCT,2016-10-01,442
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2016,OCT,2016-10-01,406
Fiat,500e,Fiat 500e,BEV,2016,OCT,2016-10-01,745
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2016,OCT,2016-10-01,348
VW,e-Golf,VW e-Golf,BEV,2016,OCT,2016-10-01,407
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2016,OCT,2016-10-01,255
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2016,OCT,2016-10-01,260
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2016,OCT,2016-10-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2016,OCT,2016-10-01,138
Volvo,XC90,Volvo XC90,PHEV,2016,OCT,2016-10-01,142
Kia,Soul EV,Kia Soul EV,BEV,2016,OCT,2016-10-01,190
BMW,i8,BMW i8,PHEV,2016,OCT,2016-10-01,199
Ford,Focus Electric,Ford Focus Electric,BEV,2016,OCT,2016-10-01,73
BMW,330e,BMW 330e,PHEV,2016,OCT,2016-10-01,92
smart,ED,smart ED,BEV,2016,OCT,2016-10-01,43
Mercedes,B250e,Mercedes B250e,BEV,2016,OCT,2016-10-01,58
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2016,OCT,2016-10-01,0
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,OCT,2016-10-01,174
Cadillac,ELR,Cadillac ELR,PHEV,2016,OCT,2016-10-01,3
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2016,OCT,2016-10-01,38
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,OCT,2016-10-01,19
Mercedes,C350e,Mercedes C350e,PHEV,2016,OCT,2016-10-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2016,OCT,2016-10-01,4
Toyota,Prius PHV,Toyota Prius PHV,PHEV,2016,OCT,2016-10-01,0
BMW,740e,BMW 740e,PHEV,2016,OCT,2016-10-01,0
Other,NA,Other,PHEV,2016,OCT,2016-10-01,0
Tesla,Model S,Tesla Model S,BEV,2016,NOV,2016-11-01,1100
Chevrolet,Volt,Chevrolet Volt,PHEV,2016,NOV,2016-11-01,2531
Tesla,Model X,Tesla Model X,BEV,2016,NOV,2016-11-01,900
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2016,NOV,2016-11-01,1817
Nissan,LEAF,Nissan LEAF,BEV,2016,NOV,2016-11-01,1457
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2016,NOV,2016-11-01,721
BMW,i3,BMW i3,PHEV,2016,NOV,2016-11-01,629
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2016,NOV,2016-11-01,436
Fiat,500e,Fiat 500e,BEV,2016,NOV,2016-11-01,590
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2016,NOV,2016-11-01,394
VW,e-Golf,VW e-Golf,BEV,2016,NOV,2016-11-01,305
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2016,NOV,2016-11-01,285
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2016,NOV,2016-11-01,39
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2016,NOV,2016-11-01,781
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2016,NOV,2016-11-01,179
Volvo,XC90,Volvo XC90,PHEV,2016,NOV,2016-11-01,161
Kia,Soul EV,Kia Soul EV,BEV,2016,NOV,2016-11-01,179
BMW,i8,BMW i8,PHEV,2016,NOV,2016-11-01,173
Ford,Focus Electric,Ford Focus Electric,BEV,2016,NOV,2016-11-01,66
BMW,330e,BMW 330e,PHEV,2016,NOV,2016-11-01,215
smart,ED,smart ED,BEV,2016,NOV,2016-11-01,47
Mercedes,B250e,Mercedes B250e,BEV,2016,NOV,2016-11-01,52
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2016,NOV,2016-11-01,0
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,NOV,2016-11-01,52
Cadillac,ELR,Cadillac ELR,PHEV,2016,NOV,2016-11-01,5
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2016,NOV,2016-11-01,88
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,NOV,2016-11-01,30
Mercedes,C350e,Mercedes C350e,PHEV,2016,NOV,2016-11-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2016,NOV,2016-11-01,5
Toyota,Prius PHV,Toyota Prius PHV,PHEV,2016,NOV,2016-11-01,0
BMW,740e,BMW 740e,PHEV,2016,NOV,2016-11-01,0
Other,NA,Other,PHEV,2016,NOV,2016-11-01,0
Tesla,Model S,Tesla Model S,BEV,2016,DEC,2016-12-01,5850
Chevrolet,Volt,Chevrolet Volt,PHEV,2016,DEC,2016-12-01,3691
Tesla,Model X,Tesla Model X,BEV,2016,DEC,2016-12-01,3875
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2016,DEC,2016-12-01,1099
Nissan,LEAF,Nissan LEAF,BEV,2016,DEC,2016-12-01,1899
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2016,DEC,2016-12-01,1289
BMW,i3,BMW i3,PHEV,2016,DEC,2016-12-01,791
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2016,DEC,2016-12-01,569
Fiat,500e,Fiat 500e,BEV,2016,DEC,2016-12-01,650
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2016,DEC,2016-12-01,589
VW,e-Golf,VW e-Golf,BEV,2016,DEC,2016-12-01,443
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2016,DEC,2016-12-01,325
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2016,DEC,2016-12-01,17
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2016,DEC,2016-12-01,1641
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2016,DEC,2016-12-01,152
Volvo,XC90,Volvo XC90,PHEV,2016,DEC,2016-12-01,204
Kia,Soul EV,Kia Soul EV,BEV,2016,DEC,2016-12-01,197
BMW,i8,BMW i8,PHEV,2016,DEC,2016-12-01,133
Ford,Focus Electric,Ford Focus Electric,BEV,2016,DEC,2016-12-01,101
BMW,330e,BMW 330e,PHEV,2016,DEC,2016-12-01,240
smart,ED,smart ED,BEV,2016,DEC,2016-12-01,40
Mercedes,B250e,Mercedes B250e,BEV,2016,DEC,2016-12-01,54
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2016,DEC,2016-12-01,579
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,DEC,2016-12-01,71
Cadillac,ELR,Cadillac ELR,PHEV,2016,DEC,2016-12-01,3
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2016,DEC,2016-12-01,3
Mercedes,S550 PHV,Mercedes S550 PHV,PHEV,2016,DEC,2016-12-01,83
Mercedes,C350e,Mercedes C350e,PHEV,2016,DEC,2016-12-01,171
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2016,DEC,2016-12-01,3
Toyota,Prius PHV,Toyota Prius PHV,PHEV,2016,DEC,2016-12-01,0
BMW,740e,BMW 740e,PHEV,2016,DEC,2016-12-01,23
Other,NA,Other,PHEV,2016,DEC,2016-12-01,0
Tesla,Model S,Tesla Model S,BEV,2017,JAN,2017-01-01,900
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2017,JAN,2017-01-01,1162
Tesla,Model X,Tesla Model X,BEV,2017,JAN,2017-01-01,750
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2017,JAN,2017-01-01,1366
Chevrolet,Volt,Chevrolet Volt,PHEV,2017,JAN,2017-01-01,1611
Nissan,LEAF,Nissan LEAF,BEV,2017,JAN,2017-01-01,772
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2017,JAN,2017-01-01,606
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2017,JAN,2017-01-01,473
BMW,i3,BMW i3,PHEV,2017,JAN,2017-01-01,382
Fiat,500e,Fiat 500e,BEV,2017,JAN,2017-01-01,752
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2017,JAN,2017-01-01,262
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2017,JAN,2017-01-01,12
BMW,330e,BMW 330e,PHEV,2017,JAN,2017-01-01,129
BMW,530e,BMW 530e,PHEV,2017,JAN,2017-01-01,0
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2017,JAN,2017-01-01,332
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2017,JAN,2017-01-01,387
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2017,JAN,2017-01-01,190
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2017,JAN,2017-01-01,96
Kia,Soul EV,Kia Soul EV,BEV,2017,JAN,2017-01-01,117
